id,old_name,old_address,google_name,google_address,google_place_id,google_rating,google_phone,google_photo_name
3745,אצל הטורקי,"הראשונים 2, אור יהודה, Israel",אצל הטורקי,"Ha-Rishonim St 2, Or Yehuda, Israel",ChIJPQZRapZKHRURzB4vUcRWIVk,4.2,03-533-1352,places/ChIJPQZRapZKHRURzB4vUcRWIVk/photos/AaVGc3l5TuP-JrRXSMt_wbJMi2sNFoI6rlUtTgKrALHVgXZXKEip-zg8mnKQC4Mys3UwN3e5Wnbvpz4OZIOf0Hu1yTgB17QUIwiVVaS0KiIwT2R5L5jcku4bonDEfhbHPoyO8r7mS2zlm1lKdTUaVd4g05qqmOrXRHLA_3x5BCFrT_OnY3Jv8xudnCJadd9Qwg0MvqNqRh2_sxwqe0nEvbaJpBOfYuzy-Sl2q__gYMLKyzIazna-dosibfYcvZkSkUE9HPvU9qEO4k8zOAkRTUwk0oaZIuhqSVkdKAg4Uq19uSOU545dpXr9_w3bnIaRT5549R0q978WOEHtm2fj4Sg_a47l51YzbaBzDEoGii3q0HIZKWCa3KTuyrUnljpyzdayN5vllamln3FO86SNTDb3qtWi0esgYkoRD-yJdspKkZl2L2A1qyY53vNruU1HAQ
3746,פלאפל חתוכה,"בלפור 122, בת ים, Israel",פלאפל חתוכה,"Balfour St 122, Bat Yam, Israel",ChIJH_gjPBCzAhURhHAvhYR1AAk,4.2,03-552-5576,places/ChIJH_gjPBCzAhURhHAvhYR1AAk/photos/AaVGc3li1pMNr1YaVlXWuGH13yDWYRdl44WkYFzPbtHJlwwWgipPJWBd5cEGCCahvHXIIjWOZ7KcBMPlDylrjGGQC-gvPrcebGkLnito19Kq9OOIUjWexncsY3UsCjbh2rXSNCfaLEa83ZnYMSMlYOCy71oMnjPN9gezdA3W4LHybKggYjpgtEQCs1Nar_GuxrZfBHmd4KKMSoQFuH-zVu9_kGeU8LEYaJ5jhyM0ESv1lcQYvU8gRs8UD-tXukFZNTytZtbiO-4UuMpz1A-j30S9wfLooFDt9X3FcESF-RgJWFa6Z1FlIK942iuRiJKmMMtrFjklK66-Uf-8_lU80TNLflmtw6Cjblxw0-9WJnivfUz4HOTm6wxMtA6_RflVTPD7Md0T7myteR7kiG-XhI6QN-bVLo4N4ICyfZnYJHuOm23_NR8U
3747,"""אוה""","אלנבי 91, תל אביב, Israel",אוה שניצליה,"Allenby St 91, Tel Aviv-Yafo, Israel",ChIJmQcffO1NHRURaRROlq1POCY,4.8,052-876-0378,places/ChIJmQcffO1NHRURaRROlq1POCY/photos/AaVGc3mVwSpO0TzjmFl5BJOoPibmUe2ZQjYvSkidgyICd_06aGCrQp6nzgzDKAoalLyktdzXRu9OkKk3CqKg1qCGUSPWVZBbU3mYGY2JduhuFaVDvZeCtUpIaLCBawmefAelml9cGDRdAdLBRs2AAQU7d8NmNloNk40iZ5H48KHyZPUeKcoOsBX0qhXUnvhCgZlFUMWPxGPWPgsrK6g47GPuHjuG2tx8BnC6buirgDt2wXExd6vz8F0amN_5GuiuUCTsC_L1vxeKwE30GTQBZFteoN_kIG6shsTJwjuoejY_Z2Tr19JZT57McZh58wXansRGuP6APYACf3Rbh7FkRhmLEu5XCWSC_j2v5vVGqSmqNoYp9igjgwfDZUzTbFxm4QQnOEPcz-mwwzvPCVAuVUa-ODi4I1aZJKp5n83DtAmRFYGwFg
3748,פזל פוד,"ויצמן 14, ויצמן סיטי, תל אביב, Israel",PUZZLE FOOD,"Weizmann St 14, Tel Aviv-Yafo, 64239, Israel",ChIJLU1mJJFLHRUR4T7o2J91JZQ,4.1,,places/ChIJLU1mJJFLHRUR4T7o2J91JZQ/photos/AaVGc3nxdrm8kKFWhxYko3hVodmIWIUMTbMOruDLA-rOwtQO1j8hB0d1j973aWVj_NFYAdzc1C8jQe8mUH7uOPQflJN3aPqxa0VsKQm0RVPEAnrqcCFfrU47-BbOAGyNzV9QVSbuSQuNhTYASr8J430ZvLQPNe9n1RB2F9RPO_JIcp_E80-8MJsLpzE4hi-OMqCHcPyI0aZWKE2cGbvCQx5Y-3BdwSWH1I4vRXjeDhNP1NszmNrdb60HIPkqVzNWeNFcfUTp72M2uT6ycpbCKiwbgsO4FMkawQGY6yCUKQQT1IKvKrmt967dB2-VY-W-DtCANdWohh6yOtlDcfkGQn8y0zl2ElYXokUbHMy2k7ch8XSUO7z1iG5_LOUXvj2edpmSacvfyAciZmORWWVuHw5A7GdiRxIpIUG-A-TOeBnG-T-w319y
3749,קופי טו יו,"מוטה גור 9, הקניון הגדול, פתח תקווה, Israel",קופי טו יו Coffee2You,"Mota Gur St 9, Petah Tikva, Israel",ChIJt67n2wI2HRURojokILLe21c,4,03-529-0027,places/ChIJt67n2wI2HRURojokILLe21c/photos/AaVGc3kWQ6ZIBnAq5V29nEqx-NXfcNx63n-Vq3dY2uJvEfCrcr2QSxrgJIAKFJNDF5ntHV4v5Lmk0SoPsvEJG8TaPG3AnbJI6rhzDhhmT_m0NnVp6nJq2vN72XhazkVXnVESXAyVeaZm8ZisLDQOz6n5zjAciM3xUJ7oWkdx2XN7SLGIiU2ZjtvpOVzc9GL38vDoWso-W-BEItHf-2MVDnjhtqaCxD5yknKq2fVcRb0GeMXiF91O9gzif7ZDTRoFpsvvkARA4HO9_CMsXR4YgWyX1HFNPYr4egTW653wUM_BO3IUqr5e_QjxnnneGPF-iXlHbxNVQskZwDZb-erH_4XKzntq1dTVCT4IQKS_XZ4Z8ZCp_CarS09cuFe6pFnuG1vYkwZ1BSFkm5484g2s03PIzKksAkRoyNQsYUn4xpxiNXq6Xw
3750,הפינה הלבנה,"הרצל 7, יהוד, Israel","The White Corner, Ltd.","Herzl St 7, Yehud-Monosson, Israel",ChIJIXNmag01HRURSn9lFSkKe0Q,4.3,03-536-0937,places/ChIJIXNmag01HRURSn9lFSkKe0Q/photos/AaVGc3nx1ONzX5eRYvn9QQ_1GrghPWwv7t25k6sBnR1_NIyLMXyaovKq8FJt9hqnhTr2kfjZToPMDG8ljXPWweliQSxLq1QmYnz_aI4ifGUpqo36ouh2I_dHnJiRBQqhWhOsKRbrbuxUrD8st86ezHc6tFSfKqGLMYynq4K49HSB2Jn4FrkIqzI2267waMY_5CixCMtduZIXS30VwD92hI1PtMuigmzov0SXQ0xK2mMcs_65E1-7WVE2j0XBdMUMKi1LVocoKmeMDxSNQ9gAGV0lFhkCd6Rt4zXnyvMg2cuqmaqLZn2w9kMON6BBAfwKOpM9H9-lEwF0TDOf4S68PSN3iBPm_U3_2OaOPgV42SH2fmHPJ-ha6Vz7suzeqnPN6HFIQM7cqptVPpZB82bcfYtcrTivkoho-1eLTNQT0MzEebnlWQ
3751,מאיר בשרים (מחבוז'),"ז'בוטינסקי 65, רמת גן, Israel",מאיר בשרים,"Jabotinsky St 65, Ramat Gan, Israel",ChIJQ93V-PFLHRURIQ-qfuC4LH4,,,
3752,קאן-קאי סושי ומטבח אסייאתי,"משה דיין 2, ראש העין, Israel",Kan Kai - Sushi Wok Bar,"Moshe Dayan St 2, Rosh Haayin, Israel",ChIJTxgD9Mc2HRURBwO5RA4ZxZ8,4.1,03-902-1833,places/ChIJTxgD9Mc2HRURBwO5RA4ZxZ8/photos/AaVGc3kd6hlBkwgFfM1Z89tAZNA2F3tN4sMBUsc3Waarw0m7sfYaf5RK8rEFNMQpUjxIVUeJrTGaqQeCbXQfEAgmFpaoF9Bthu3wF0Ce3wlLV4URB9frFC7PY0UOVZbHD-S6Sk9cfwsF3vpEOd4Cjtik3g1H-Dnku_93TV20SX9CesW06NGpo9J2p-LJk6VRqxGrZL_OVKOFhE3vqEAaMNJUdEX-nhbRfT0Ma3X0AIcJx9e-8JLOtaRS_WIqjxS8w6LNqKiHRpcNUW6OnkRsHs42I9SFzTlMNWzH1iVRGz6FOje_P16Yu-ngZcfvrhFXNZGfiBGI4IVC-tFP5IdSnk4AKErnLyvz5Oi9aOyHX0SGQ-R2R4bZBEKxrGgYhd6geFkQ_Na5w8tom_0HAPfLhvVFe8MItT7ospPqbjeRhfP5JqsKQA
3755,חומוס הכרם,"הרכבת 28, תל אביב, Israel",חומוס הכרם,"HaRakevet St 28, Tel Aviv-Yafo, Israel",ChIJ4S7IoHxLHRUR-Cdhqktd8iY,4.5,03-527-8777,places/ChIJ4S7IoHxLHRUR-Cdhqktd8iY/photos/AaVGc3nnI9PU0P2TN7XlTBa7f69ABuE9h5brtG72RK5IGZt3XMWQ7XbG_BApADETIpNb18VfqXFd7imr4dwgT8qXOd_N79nmt3lNIBm7oiJtktTWD-_wFuOI1dom0PgyCbvkl8LjviTa6BYHP-drA0O2rmn0r994V-YsnHMJtK96MVGocbaRxgTn0z-P3UsqHG_0Bw5QlLypgByS0Tq3A2L2zS2_f8nXVyM1uW9blr_vHG_atW_8Zi0o1zZ3ChGFeDZz-2SnmXEvAYX3iZr8GYZzx1bRNnHT3pAZgv3S6p6tKgAu8JJ1x9XX68mBhYLsF3zkFhbAaHW5JSy-RwW2l8ur_qQ4IN8Kb3ZIB0y9XW6Edvgyi7Ukwo0OKkOMpjJL7ig8vIW9Tit9DklGQREuE3WA-JuQMnItt7Epf2AnN1ReV7YXRg
3757,Pacapaca,"עמישב 45, גבעתיים, Israel",Paca Paca,"Amishav St 45, Giv'atayim, Israel",ChIJf8UxpDBLHRURuGjFyMQc2Ho,4.4,077-212-0323,places/ChIJf8UxpDBLHRURuGjFyMQc2Ho/photos/AaVGc3ljiVf18QeMZwEVTTDqRalYe3k2IHI-pZjcwVL9GZ-_4M7tK2mDMa88d3EEtyFombflI3JEQT-ezNcT4TdsgWDgI8ba6Ed4D_-2n50lJAJKNjmA4PHtPAVwnGnYrzzCeZ5gxhbFwzTeSdoTTPe52q_yGXAVM2kqZz7XnqZPfm62KzHVHmoMQKpwA2EH2j5n_RwY8fzgkEpO-AOBLskjeFzubN-noyYcKV3AiMfoFZSL27tncDYWj5l35DQ2CZKcPAwcouyDM5ll6bJgfH2H7hi3Dyyf-8Ed1tGeYB6cnpvVx-xDfrQz3L2hXBMNihi1axBdKaZQLvek7cyilcDrE4M1VNBJOnvKVYJdGr1H7VNfp17t1RSHqBXsxXv9YvPpXu8bbs8gzTksSZeqZMaQuafXNlXRRxLPjQDgkUj-0nmu_H0KsDCfoK0uJckqoFZo
3759,גן הורדים,"ראשון לציון, Israel",גן הורדים,"Herzl St 150, Rishon LeZion, Israel",ChIJCYn-2yC0AhURt4ZIDw7K6u4,4,,places/ChIJCYn-2yC0AhURt4ZIDw7K6u4/photos/AaVGc3nsksjo2I4Zd73W7YWnGejuW5S8QAQGb4ZDgW9GmCade3X7rgZWopl28wlZq-5vq51MPHErXX-TDALQQt45sjS3GKIxq6HqNd9r-O7fdoSMQX-7aj0YTndyUJinahk7huJJYrD6DGusa1IjshlAvqPKwc26SZD-cBQymLoVTwX3phBsDN30hs03JVzaYE0Txj0L65OrpVdXjrBjpVClJHJwN9Akk0x6WYeUKWVZFKfBpZMTYSz2CT2EOjtxL7xNpWUzEe3kT7P5PobZuEpGsoCfMQ435ZP7ZKzJcBGB8-ldOxgs8QfSkc0DZxFfwEsvS1xdQjjW08Jp2QxeQJPq33pWWz91n2So11i6vSqXJ8vVRdqj61_i_JyPPWCjo_UPRh5Y1VXTqhE_nX9I4kaSF6WpsGKMGu7wk0da6jNuw7QeNw
3762,קנקי סושי בר יין,"בוגרשוב 23, תל אביב, Israel",Kanki Sushi Wine Bar,"Bograshov St 23, Tel Aviv-Yafo, Israel",ChIJ8WYTYX5MHRURabUyh6PtKl4,4.1,03-600-7676,places/ChIJ8WYTYX5MHRURabUyh6PtKl4/photos/AaVGc3nLyD-PZLb8M7xSykDXpldfDQuU0K2Br23iiL5_-LUAjXsEePeJtvdPHSIFxOSJxE1Z0LONNRebajR09xk7YDFsGNUKT_tFtS_c2M7b0HplBJAJuJjDPkzF2JSl8NixCWfYQY7immtWN6wjRHlOpMzCJk67eSMkyNumIVGiFazNWiJLmWzv49AmbqOx4RNPJmWFDLle47DIiHnF4xozohIKb1M1g2wmbaI0ZhxoqvRCnTLHaUveMQBc1HPyTUDAP8GyVTRVn-yOTWY-m6wl7bnmiIWkyD_bfSznFqpGWaO0CPc6ny4XkTlHTc_F0O2pPKNhupELtJAo1BqXyNSd2x62nYxXxztI9BDYF_xa__wiGXugcWIGNqHT-B5WYrvCndPhHvuvAXrXkKwrlfg1M688tnelm9z7mXEaP0dr-mzWvw
3764,פלאפל שרעבי,"לח""י 91, תל אביב, Israel",פלאפל שרעבי,"Lehi Rd 91, Tel Aviv-Yafo, Israel",ChIJbQ4iQBVLHRURK02XBwzYyWM,4.5,03-525-2423,places/ChIJbQ4iQBVLHRURK02XBwzYyWM/photos/AaVGc3lnV4cuwgxl07slPn0ja9IeLNBKUPBeePVt2nsEg_rCmxi57JklkyvoT_qzv53iODMm-nZglJ_M3pnFEAVPLYn2oGmR2Nnq6EPQ1VindLt5ddEOdt7m1NuIrL_wj40tLBBGUEfa2xsJ_E2oCkNHzeNj1vTRuXAU9igM8nc88DSc0NGZ9WEF72dGexSLS53cM1xr9OZ7h20ElpPU8VgKrn2Xkqll-fD6h8t6lhymqIz2-Ko1NXwnqik6GrTjZauY4rw5uY55VI8Xm-FQLmSvFnBrcZZIyc5-upGiHJsQsDGsHh_ClzhJuphDxpp-IC-RwWa5SUOjGxWjzLa5ke5OwZbuvnSzFD96uiQy2-VBUzcndlfuV69OXE6q1EA9hg4xsusCjd8jeMbmtY8tgL-1PC9jLa8gJW1urPlJaO5ksjOX-tqN
3766,מפגשולה,"משה שרת 32, ראשון לציון, Israel",מפגשולה,"Moshe Sharett St 32, Rishon LeZion, Israel",ChIJQyW5F5mzAhUR9wlWTgkFfv0,4,03-941-3771,places/ChIJQyW5F5mzAhUR9wlWTgkFfv0/photos/AaVGc3lTXI8JSrT8tKcKJITQMLuugkWcTEKEo_LYxhVJc2hFFwC-HmOdTIyBzTfDOENDn71_Uhbx-Nkpt1L7N8QMRoYwV4fG6wdT9tkM0BEf34b3CMYL4t9kmmeGCm_-ZCQHGF-eDVDTn-h5m8NN34zHTy333QPR2WJKbj9v8hBS6o7V1KIJIujFwPPgZ9nZ3Y5eRwnK42DDuf4_sbnWJB-m4evrX_9wH9Vy8oth2zNameJsAhZNM247t-7iwFypIqk4ZHf1rS4nwazhqmkvgRw8qy3qQJeAcMUj5Z5HVNZmWOnHFQt1XzytwtCW380jHv-8akLKCb-IIvVrfWfmE8zmeEADtq8fTlYchfNarhn7hvMerTqfa5IRdrmkSbvfloi5oCSO2gwfxiKGELp5l78ELCJXJ7yvj-LwA0ZPhifqYtWqHA
3768,פיצה פצץ,"חיים בר לב 10, אור יהודה, Israel",פיצה פצץ,"جادة حييم بر لف 10 يهود، Or Yehuda, Israel",ChIJ11COyZ5KHRURqaWX41W9s3w,4,,places/ChIJ11COyZ5KHRURqaWX41W9s3w/photos/AaVGc3ki51L0F2X3Yw1T1Fe-A7GfTif2fzVcjBYS-X9_AbCIwrCA-8Ks2b8It9J6AHukWeFe_HOOraTW3SquknaGZsKuV7uE2sB4qiEYuJdLmkYeZXfQJ1b3z0QIvvjr_pZ1QmdECKQ0iWDZPXd2kuRCiRxu3h1LkH9QS5MRHW22FHs4eYQjFY1xRjmV1UL7cK3tNSdLvfyBNphaPBfiHo0KsSU1AYQKwDLM2uCsltEgJMAUhaThNXLMrFy-1ANq0QhK4h-4FuhfdU5p-rlPCfvcG1KUDwqHpA66yz-YpCKO2eYqZnIAqv6SusLOMOmm1AmRp9XHm_gyT3oHslM4HKSlQba4gUz8RtSvmmicg-r98s_cGuXcvpH4ft08XDDM3LgrRaQEkY0xumAKQju9-usTE7e4ZGdHDA8xgwmqdS68_Jz-d7w
3772,פטבויז,"קרליבך 39, תל אביב, Israel",שווארמה קרליבך 39,"Carlebach St 39, Tel Aviv-Yafo, Israel",ChIJo9eX98xLHRURKKmn6xrL-vQ,3.8,052-579-7321,places/ChIJo9eX98xLHRURKKmn6xrL-vQ/photos/AaVGc3mKiKlwiA063vAoTRntvvMzefQMeaX1yne7clB9H58bk5Ew5vsz6mxk2FSvDwrVpRdwsTZHuxxWPngaJbSzThj0zhsOlgsTnxZRpcb8ZANaWm5afhEnjX5V-El4iLx3dpXTWiyHDMxbYB-nEcSOYJR0lgP7uUKVKg-SXPd3ZcFeYimCmU_MJhvUR7QUzaSRmLVfmseJzSQOu7FryjejlA-Co5O3qWKrWa5HCZ5IVVZ-d2E799nGeSEvktzmWMx0mboYLAM7mcYWr80gXiWTPBUXRmgr78ok94cxr6BJm1UmpKJlQ_bdlQwu0h7-h-skwvtK_P38khf89Kb-u7DaxcfupjxXvX9qbsQyeVZaxA7tFyGSLvTPb8C0Ga-A54TW8_T1T-nFzUuI2FDrNlAeN1Vq_zITJNs9-w1NS9jZzJN8qNM
3777,קפטן,"בורוכוב 54, גבעתיים, Israel",Captain Burger,"Borochov St 54, Giv'atayim, Israel",ChIJ7VHVKYZLHRURy1DgZgXTFGo,4.1,077-363-0174,places/ChIJ7VHVKYZLHRURy1DgZgXTFGo/photos/AaVGc3nlx3pS1NB8-wEtIDzi2cxn8T-wNcBYaCCaQqLwz4cEKRulNPOKfsB6OZVqoxYJ4_y2zQw48s2wp13-EEhcOJ8j24rK4jWeU6x5lQI8qxncdh18mfWKgDWaq9Xa8cVxxtNSVLEE7HrOBv59LRbR-RroF_xJENzIXib6Gtbp3b9sNj2L5z3zq4O48tCAdBqCw5WPYCr9qvHUIFJlOC5asUMBaSg2Sj6yI3C2ZQXZoR0WzMAFUOzgWDjd1y4Rm81T5KB366sBTgKP6K7cHt2ghyWtB1wNMjDAkEBut55V6DfL02VmdF_bwH2ihOLIJfj6LiR-UyJxqzJH-lX9EHFSwaBnU6Fz1iMJqhz3by71Pv4qfCwYWnnL_umO098tAR0ONKQlMOiNb7A36E_-_BYdcPoS4-2PhFCkf0b8LXRodMnjyQ
3778,פיצה בריבוע,"חיים עוזר 4, קניון לב העיר פתח תקווה, Israel",פיצה בריבוע,"Khayim Ozer St 4, Petah Tikva, Israel",ChIJRwXLbG02HRURf1trObjZ1gQ,4.1,077-797-8877,places/ChIJRwXLbG02HRURf1trObjZ1gQ/photos/AaVGc3lDHKQgc9390Pd64Fj6nQlWtGfc0iGG7LLBeb_qZT1eqw5_R5htOjYZ-FS0rVijftNawq7ByAc7qlAJ3MjO7m8Be0ZNcJDNzuegdp3YBkiGEI4cnJjkLBUGpFEw2hKK57OuDZqs-WWHXJVVU63jEvfQWGxGDuKOmtnq1WB4NixjNXpjkAJW75h5N52vPnymVl0lVbJg6-jk-0zPOiuEco4ukhTeRi7Hrudzdt4FM7RqXp7_NBoG6r7tBxE94qig0YAKOrMKAkw-AsMnQBdnUVinxdARzvR5J1qOkl4Xcm4nqhMaY0j8R5Aw3CyANQ25hVdHV92V8ESTS_pASNBOH8CaDaAgYoVIB6XeH57klaj4NlgW3I5hZwGLBLA9w9pVh2NyFbrYzXbsRXvjEMuwgPmQ1okg9QOB0hRQtrhmcDPo16A
3779,אנטריקוטי,"גורדון 28, פתח תקווה, Israel",Entrecote Kosher Grill House,"A.D. Gordon St 28, Petah Tikva, Israel",ChIJ70BTLWQ2HRUR5iEB0KNYm0Y,4.5,03-934-2510,places/ChIJ70BTLWQ2HRUR5iEB0KNYm0Y/photos/AaVGc3nyPPNvsliMu1vs9EoIQ-1cVVZmbadVjkqCk70yuLzI0jqdxyj8-pfllMWEKV_4g2VasaETiduofh1Ah7TtOGIEtDxJY28gHBjFbo-9lE1xlrgFKmplTjX9nqhvyR9l_RtCLyNk3-02FXJsf8lp3bDVp8fz_BCrtmITsDYM-PKuQCpi1NhyEpmpk3A4ZeHPpU2Vi9W-ieB5ZBcnYYg2xqpY2miV2iG6Bok1CgKo2JvcG24XBjiIu5kcXAys83Oum_nC1GYxMn8yM633fSjQ_BjetFkpBkQAY6eDXmsoHjOmXMKG4LuQa-FwQBuOJKHrvOcdjHWVMVaQuWnV1AmV81D36yziDzNCI_0F9T1Sp8_JW73AWEJXHdbEfhh_nRp1F6uPuG3GR-hBqfm8_w8yF3hzPTPIdQkPfsgvd99CBuM
3782,קפה קפה,"הצופית 40, קניון רמלוד, רמלה, Israel",קפה קפה,"Tsofit St 40, Ramla, Israel",ChIJUwBQoD7KAhUR0n_OJHmbRnk,4.1,08-921-4639,places/ChIJUwBQoD7KAhUR0n_OJHmbRnk/photos/AaVGc3n8LzJ0zteBGqeJ2VEMnpIJYd_DynuIFwNLhUkJROFzUwu8UusTPJMjDjF2-msOct9RDi-Tv8nog_Tem69GrID6uwWplzoMBfK99ALmou3FDUzvLRlJD5smiOweEJCOE6tziy9lNprKeIxeEtYY2kw-6xMX6dju2SoOItTTBq7WGbdHe-j_t9FEFmgkxhyPjzwIl_kdf1y9noSiFXLn1y-v5wdU2lnz0iPwYodq2fA_yzTKmt4-L5OIQWsJjAMppXeQwnkspsvN7YDR9hcV5pgj1h0mbLBr-V86D65wUkM027ZJcXU-SrvY3bcZxF3sjDGAT8yLhsWGaREJZYnF5zVPhpg6R5KL_QdZanmzV6u9x4NkqooCozusSWj2uZCBAnICNIqRdQC95_Q3q2BG8vj2I_tjVlLnIRGLSptKo9BzAhXh5K6yeSh_GPxt0MNB
3785,איל פרסקו,"דרך אבא הלל סילבר 301, קניון איילון, רמת גן, Israel",El Fresco,"Abba Hillel Silver Rd 301, Ramat Gan, 5259408, Israel",ChIJQXI5UIZJHRURFU96Riyvc1E,3.3,,
3788,פנינת הפיצה,"קרית שמונה 27, חולון, Israel",פנינת הפיצה,"Kiryat Shmona St 27, Holon, Israel",ChIJQXm9UZe0AhURl_2Z7wbSk4E,4.5,03-556-7444,places/ChIJQXm9UZe0AhURl_2Z7wbSk4E/photos/AaVGc3mxeQMTNzUN9BmYwQ6hCLzBYswtnlDQ_p1wX_U6kUgItd8I76K1rzJx-u8wp_5tB5DJN-yAmpvGoABwGSJ4Sr2vODx39xZ5YhUa_LuHfDRX6cSXOcTCbrjpko50uCiZd_gaz39OzQC_Nb-J3VH1BRf1xJNg-RoUpTyuukeK_9nllMV5OzPdobeKvtAC27r6BmGnc5faVCS0lg4rgiUMOHCmvDpxsuX37z1urvqCpmpXSarUvNhswdVK9lI5FmHUmnbIGQuFg_dg5kVzjbzDBtcylN_gJXg5K2bo6MzrMmCzdn7h_uXdD0VYKAvh2lfZwhtUAhJI2n6gD98Bjvc2u21wmCom04I8TBVNN4k6mVhxVE1R0Ccfq04kZGL1IC_3mmpIMJ2yrD8ua3sdNlSRddXTmO8JX-YpjHdTMyFBIISw47c
3789,פולקלה,"שד' יהודית 11, תל אביב, Israel",פולקלה,"HaNatsiv St 18, Tel Aviv-Yafo, Israel",ChIJO4Ce2p1LHRURWoEpKpKBDfY,4.4,03-527-0078,places/ChIJO4Ce2p1LHRURWoEpKpKBDfY/photos/AaVGc3kc8b-sqqJbV_eH-jl-QvwZQeZiwJGrW-rILDpEkm-9U-x82-k1k027h_ntCecZUZXd_0THdFgAplHQf6tHaXXPEhD6VwaMwmfl1yBXpOA43Jy714jp3uZEfcQJV6afcWKvhoyBKY6gjK8sAJqGkrLCOEoniH4r_9Kk0dVVEn7YqQFWFtsAxlYBnKCxf_rOMfrfF_8dFeLa7N-hr6ewAcXLycAESR1z1ef7O1ACHX6y2klh41Wh0NuOAMYxQ5bZ5Ysd1kIGDiMpmxCr3AF9nAtew5qniWHwCj3NuaT1kUtYIqKtXTndfKxkboDoAfX3WPGvBqe8P1KEcQwtIj9lzE7BnapRKNmJelmggtORXlpFGwHSDu3F431r-IKuPVjdxwesWy9SU4yT-5wwhzlWGUxYi_U8WkzIJW0PuDrjimntnac
3790,"פיצה מאמי ראשון לציון בע""מ","העצמאות 21, ראשון לציון, Israel",Pizza Mami,"HaAtsmaut St 21, Rishon LeZion, Israel",ChIJ4b9ibwm1AhURMuLZnZk4Va4,3.7,03-801-3333,places/ChIJ4b9ibwm1AhURMuLZnZk4Va4/photos/AaVGc3llF28jAhH8vNQboSH4Rj0m1kBusLjmqCKSlPEFpJb6K7qUWe7iheGnoDve8NlEXUrMn7ZCKm1g5bwY3-3XBtTnV7ZvYXen9zQ3jaaOqBcX-iQ6FZAaGdStK6WN3ZNiRhdMvGq_CIEcCsfOx4QxzUj4YmPVvH6wbLgkEcgUvek4Y5yyg2p6lALhAhM-XQCt09LAnN7jfYgtgXqaBdq4Z0mzE0sekM6kqM-1hdW9bEwXNOixjzyRLnBS7B2IAfPzY_NQg9goS_8jxSxjSHu2brL_99ViBeOMQjaN05xfFyrL-LZObyyp3GSt6OElwC7z6RJX4eN-yxuZ81hCCdVixt3XuTYUK8vdA6B1KWsuEXu1AeABP268RDBZAMaPdAIE5uYAo1D2fwsGo8qPIvHff42_Lceqsj6J5EW1KIYkrVPdcg
3791,אמדאוס,"הלילך 1, רמלה, Israel",Amadeus Events,"HaLilach St 1, Ramla, 7249701, Israel",ChIJ48dZAP7JAhUR6HXkT3__VTM,4.3,08-915-0139,places/ChIJ48dZAP7JAhUR6HXkT3__VTM/photos/AaVGc3n0izPc9Zu7bxg_rz7c7_Kc3wfa03X2R1m95Rgv4KCJedYU8io8_nl3S9LX4XUQ5n4x3re75hz1M_Ck6fkR_Qmj9VMcQGS1C4QAKEj4udkgfTV4mwYhGIoKYKBZZDr4_TA9cb-TNMh437GgjhtjlkUF33j2P_V5gXFXz8csNgb10mBUYbZXiyfjdwuFIfksG86uSCqdzL1-WrS288_ASEiDyWuKA2XLcolx5IycK5HoosNgK243J1GEkvYgSlJ_h-Q_9kXg7z9DBWeraESzNrb04vhUQagfNi5m4VW6rxWU1yqCxiRm1Wo61CpGgc9DEilDGsZVB2yWs4sCs5IabKk_GrRp0AcdL_1P-w2G6fvQZNTTLXTw3ZBEhec8uiMvFCci5yjFaaqtZJMo1XUPI76M3z5ulJgW7gXKjhtf88o
3793,החומוס של ארז,"פריימן יעקב 18, ראשון לציון, Israel",Hummus Erez,"א.ת. ישן - תחנת דלק מיקה, פרימן 18, ראשון לציון, Israel",ChIJmyP_4VO0AhURyM8wcgiaQBk,4.5,03-516-9205,places/ChIJmyP_4VO0AhURyM8wcgiaQBk/photos/AaVGc3n2V-4Up5w_lgl3lmCi4YWj9zn6IfaIEFQEByOj7wXI4IlAvRoIr_DcVU9nul3MdYgd_rb93mGTUpQ4vYlbvzKsm-lTvto26F5FXitDiveCeVoO400bSJnChQ05nW-IHM_LfyGmGKCyv3IFiO9iZys-X52Jp0A8Razipcbfu0wm20Swpn5E0WL2X7GWK4CVzLd6Vm72VZjbyptkI26USN-2L0n1vurL3vuUyhY_KSuu78DXHj5ZRSk6O7Ob6S_uTXeNF_CNBURJvjirARzk5_G5euSzmnaTzXzInxenHjNnR0DLZQwnWE-cmSm47dAnoUtvpd9APRtytOaw2OND75VsYxh0X3C_f_6f71F7MWhQwWkgp9pWWJUcTZr1T7AVtp1yuDQ2qMqNS_aof6saV7ujU8VjAfNaWlQg3USvS6eN0voJ
